City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,kez,57.8979,53.7152,287.2,89,0,1.75,RU,1721345784
366,mount gambier,-37.8333,140.7667,282.83,68,100,7.31,AU,1721345787
367,fortuna,40.5982,-124.1573,293.14,75,0,6.17,US,1721345788
368,dharapuram,10.7333,77.5167,298.61,70,100,10.15,IN,1721345789
369,port isabel,26.0734,-97.2086,305.2,78,100,1.79,US,1721345700
370,bethanie,-26.4833,17.15,280.54,66,6,0.98,NA,1721345791
371,bhan,26.5583,67.7214,309.88,43,98,2.92,PK,1721345792
372,dar kulayb,26.0686,50.5039,311.12,41,94,6.48,BH,1721345794
373,stanley,54.868,-1.6985,289.7,85,75,1.03,GB,1721345207
374,pangody,65.85,74.4859,289.71,87,96,3.54,RU,1721345796
375,bodo,67.28,14.405,289.17,94,100,4.02,NO,1721345219
376,dasnapur,19.654,78.5121,298.01,93,100,3.35,IN,1721345798
377,tazacorte,28.629,-17.9293,294.69,83,0,5.66,ES,1721345799
378,fort bragg,35.139,-79.006,299.47,92,85,3.23,US,1721345801
379,alto barinas,8.5931,-70.2261,296.28,90,100,2.22,VE,1721345802
380,inarajan village,13.2736,144.7484,303.93,83,100,8.45,GU,1721345271
381,dzuunmod,48.2199,97.3744,287.42,56,34,0.92,MN,1721345804
382,summerside,46.3959,-63.7876,296.34,100,59,6.17,CA,1721345805
383,carnarvon,-24.8667,113.6333,287.84,66,9,5.98,AU,1721345806
384,auburn,47.3073,-122.2284,303.87,45,20,3.13,US,1721345672
385,nueva gerona,21.8833,-82.8,302.77,68,40,1.15,CU,1721345808
386,mikuni,36.2171,136.1519,304.1,79,100,2.49,JP,1721345810
387,bamboo flat,11.7,92.7167,301.2,89,100,6.69,IN,1721345811
388,gharghoda,22.1667,83.35,300.42,79,28,1.41,IN,1721345812
389,saldanha,-33.0117,17.9442,283.18,85,3,4.36,ZA,1721345813
390,lockwood,45.8191,-108.4149,308.09,17,40,2.57,US,1721345814
391,farafangana,-22.8167,47.8333,291.43,93,17,2.27,MG,1721345815
392,brisas barra de suchiate,14.55,-92.2167,304.25,73,97,2.02,MX,1721345816
393,savanna-la-mar,18.219,-78.1332,300.12,86,54,1.24,JM,1721345817
394,queenstown,-31.8976,26.8753,280.31,67,48,0.49,ZA,1721345818
395,olovyannaya,50.95,115.5667,298.14,38,66,4.27,RU,1721345820
396,yanbu,24.0891,38.0637,304.17,70,0,5.14,SA,1721345821
397,argo,37.6333,22.7333,302.06,33,0,2.64,GR,1721345822
398,fuerte olimpo,-21.0415,-57.8738,296.71,38,0,2.37,PY,1721345823
399,kenai,60.5544,-151.2583,286.49,81,100,2.57,US,1721345824
400,maues,-3.3836,-57.7186,301.24,46,23,1.14,BR,1721345825
401,siwa oasis,29.2041,25.5195,303.41,32,0,3.7,EG,1721345826
402,yugorsk,61.3133,63.3319,289.92,74,100,1.88,RU,1721345827
403,verkhnevilyuysk,63.4453,120.3167,288.9,45,80,2.84,RU,1721345829
404,woodward,36.4337,-99.3904,304.72,46,0,3.6,US,1721345830
405,jayapura,-2.5333,140.7,300.81,71,81,1.67,ID,1721345831
406,emerald,-23.5333,148.1667,286.12,57,0,2.76,AU,1721345832
407,sisimiut,66.9395,-53.6735,281.98,72,4,0.48,GL,1721345833
408,nelson bay,-32.7167,152.15,285.43,61,35,0.89,AU,1721345834
409,toyooka,35.5333,134.8333,303.63,70,94,3.2,JP,1721345558
410,fort-shevchenko,44.5086,50.263,299.72,72,0,3.25,KZ,1721345836
411,hobyo,5.3505,48.5268,297.45,86,85,10.61,SO,1721345838
412,heerhugowaard,52.6714,4.8486,293.15,87,12,2.65,NL,1721345839
413,hihya,30.6713,31.588,298.27,71,0,1.76,EG,1721345840
414,marion,39.7684,-86.1555,296.34,60,0,4.63,US,1721345841
415,palikir - national government center,6.9248,158.1611,301.62,84,100,2.06,FM,1721345842
416,ironwood,46.4547,-90.171,295.6,49,20,3.09,US,1721345843
417,kiunga,-6.1219,141.2906,294.66,99,100,0.44,PG,1721345844
418,taksimo,56.3444,114.8794,294.03,67,100,1.3,RU,1721345845
419,chaparral,3.7232,-75.4832,296.5,63,100,2.21,CO,1721345846
420,basoko,1.2391,23.616,296.95,79,80,1.39,CD,1721345848
421,island harbour,50.724,-1.2758,291.11,72,11,0.45,GB,1721345849
422,kavieng,-2.5744,150.7967,300.47,83,100,5.01,PG,1721345850
423,forde,61.4522,5.8572,289.15,94,100,1.03,NO,1721345851
424,pacific grove,36.6177,-121.9166,299.06,82,20,5.66,US,1721345852
425,polyarnyy,69.1989,33.4478,285.51,89,77,2.19,RU,1721345853
426,luderitz,-26.6481,15.1594,286.11,79,6,3.59,NA,1721345854
427,port macquarie,-31.4333,152.9167,286.42,59,34,1.34,AU,1721345855
428,laguna,38.421,-121.4238,313.28,27,0,2.06,US,1721345856
429,shalqar,47.8333,59.6,295.87,49,36,2.29,KZ,1721345858
430,sterling,39.0062,-77.4286,301.68,62,75,3.09,US,1721345659
431,coahuayana de hidalgo,18.7,-103.6583,303.02,71,91,1.89,MX,1721345860
432,campos belos,-13.0367,-46.7717,294.4,35,1,1.68,BR,1721345861
433,zhirnovsk,50.9845,44.7735,295.06,66,21,1.93,RU,1721345862
434,bandarbeyla,9.4942,50.8122,299.27,67,62,13.23,SO,1721345863
435,nantucket,41.2835,-70.0995,300.23,85,0,3.09,US,1721345832
436,severo-yeniseyskiy,60.3725,93.0408,291.74,75,96,1.49,RU,1721345865
437,mejit,10.2753,170.8646,300.91,79,76,5.55,MH,1721345867
438,mount pearl,47.5166,-52.7813,293.74,91,28,3.91,CA,1721345589
439,labrador city,52.9463,-66.9114,289.1,82,75,2.57,CA,1721345869
440,broome,42.2506,-75.833,295.12,68,88,3.46,US,1721345870
441,theunissen,-28.411,26.7011,279.73,49,0,3.16,ZA,1721345871
442,kaga bandoro,6.9896,19.1874,294.88,96,97,1.62,CF,1721345872
443,alexandroupoli,40.8475,25.8744,300.7,50,1,5.64,GR,1721345873
444,sao felix do xingu,-6.6447,-51.995,296.99,41,4,0.23,BR,1721345874
445,san-pedro,4.7485,-6.6363,296.92,91,73,3.26,CI,1721345876
446,corinto,37.9407,22.9573,301.38,41,0,2.23,GR,1721345877
447,pankrushikha,53.8319,80.3406,290.4,96,100,3.91,RU,1721345878
448,lorengau,-2.0226,147.2712,300.25,86,97,5.37,PG,1721345879
449,usogorsk,63.4106,48.6872,287.88,97,38,1.56,RU,1721345880
450,loukhi,66.0764,33.0381,284.75,89,99,1.81,RU,1721345881
451,mora,11.0461,14.1401,298.92,67,100,0.84,CM,1721345882
452,zavitinsk,50.1167,129.45,297.49,63,25,4.9,RU,1721345883
453,maumere,-8.6199,122.2111,297.24,73,32,2.13,ID,1721345885
454,dakhla,23.6848,-15.958,292.4,89,35,9.05,EH,1721345886
455,ghat,24.9647,10.1728,303.66,15,0,1.67,LY,1721345887
456,arteche,12.2645,125.4048,299.73,91,99,0.91,PH,1721345888
457,moshi,-3.35,37.3333,290.82,90,56,0.3,TZ,1721345889
458,agbabu,6.5886,4.8343,296.55,94,91,1.81,NG,1721345890
459,isabela,6.7085,121.9711,299.18,86,100,1.85,PH,1721345891
460,mendoza,-32.8908,-68.8272,286.89,35,0,3.09,AR,1721345260
461,bahawalpur,29.4,71.6833,310.02,42,98,6.61,PK,1721345894
462,huarmey,-10.0681,-78.1522,290.74,81,0,4.15,PE,1721345895
463,kohlu,29.8962,69.252,301.88,57,48,2.06,PK,1721345896
464,monrovia,6.3005,-10.7969,298.02,82,100,5.82,LR,1721345777
465,kolonia town,6.964,158.206,302.21,84,100,2.06,FM,1721345899
466,agat village,13.3886,144.6585,303.68,76,40,8.23,GU,1721345900
467,amahai,-3.3333,128.9167,297.87,86,99,5.95,ID,1721345901
468,al ghayzah,16.2079,52.176,300.28,83,100,3.24,YE,1721345903
469,saint-denis,48.9167,2.3333,295.03,66,0,1.03,FR,1721345904
470,anaconda,46.1285,-112.9423,301.7,25,93,0.99,US,1721345905
471,jinshi,29.6049,111.8701,301.48,79,83,5.55,CN,1721345906
472,santyoku,37.4406,129.1708,299.94,67,99,2.08,KR,1721345907
473,yanchep,-31.55,115.6833,286.6,50,21,5.86,AU,1721345908
474,swakopmund,-22.6833,14.5333,283.7,85,6,2.69,NA,1721345909
475,saynshand,44.8824,110.1163,299.76,29,90,3.32,MN,1721345910
476,pariaman,-0.619,100.12,297.18,80,3,1.55,ID,1721345912
477,lammi,61.0833,25.0167,287.25,100,100,1.61,FI,1721345913
478,laojunmiao,39.8333,97.7333,297.93,31,7,3.81,CN,1721345914
479,kone,-21.0595,164.8658,293.13,63,100,5.76,NC,1721345915
480,smithers,54.7804,-127.1743,303.33,23,20,4.63,CA,1721345916
481,dom pedrito,-30.9828,-54.6731,286.03,95,2,2.47,BR,1721345917
482,guarapari,-20.6667,-40.4975,296.42,84,32,2.94,BR,1721345918
483,darlowo,54.421,16.4107,289.29,90,40,3.91,PL,1721345919
484,guiyang,26.5833,106.7167,294.42,100,100,5.0,CN,1721345921
485,raduzhny,62.0961,77.475,288.38,57,89,4.58,RU,1721345922
486,savelugu,9.6244,-0.8253,299.11,75,76,2.58,GH,1721345923
487,huntsville,34.7304,-86.5861,303.04,71,75,0.45,US,1721345350
488,mahina,-17.5065,-149.489,301.02,74,75,5.14,PF,1721345925
489,priozersk,61.0393,30.1291,290.34,92,17,2.31,RU,1721345926
490,hammerfest,70.6634,23.6821,292.4,72,0,2.06,NO,1721345927
491,camocim,-2.9022,-40.8411,298.57,79,73,6.11,BR,1721345928
492,paramonga,-10.6667,-77.8333,289.95,83,4,4.3,PE,1721345930
493,shimokizukuri,40.8061,140.3861,299.0,83,100,2.26,JP,1721345931
494,vila franca do campo,37.7167,-25.4333,294.38,99,50,2.34,PT,1721345932
495,sandnessjoen,66.0217,12.6316,287.44,99,100,6.19,NO,1721345933
496,klaksvik,62.2266,-6.589,282.66,85,63,0.68,FO,1721345934
497,marijampole,54.5667,23.35,288.2,96,8,3.28,LT,1721345935
498,natal,-5.795,-35.2094,298.51,78,75,3.6,BR,1721345893
499,zheshart,62.0731,49.5733,288.56,89,74,1.92,RU,1721345937
500,konarka,19.9,86.1167,300.46,90,63,4.87,IN,1721345938
501,belmonte,-15.8631,-38.8828,295.19,81,0,2.45,BR,1721345940
502,wangqing,43.3218,129.7634,297.38,73,62,1.72,CN,1721345941
503,mukalla,14.5425,49.1242,301.62,76,100,1.5,YE,1721345942
504,strezhevoy,60.7333,77.5889,289.71,59,100,4.63,RU,1721345943
505,yuxi,24.355,102.5422,292.92,96,69,1.34,CN,1721345944
506,maba,24.6841,113.5984,299.81,21,8,0.73,CN,1721345945
507,dalandzadgad,43.5708,104.425,302.23,22,53,2.29,MN,1721345946
508,lichinga,-13.3128,35.2406,286.2,76,0,2.57,MZ,1721345948
509,portland,45.5234,-122.6762,305.53,32,0,2.57,US,1721345949
510,chipata,-13.6333,32.65,286.87,59,1,1.77,ZM,1721345950
511,deqen,29.9618,90.7188,284.33,86,100,1.8,CN,1721345952
512,kalundborg,55.6795,11.0886,286.49,78,35,4.25,DK,1721345953
513,novo aripuana,-5.1206,-60.3797,300.35,47,62,0.34,BR,1721345954
514,nikel,69.4128,30.222,285.25,87,4,2.19,RU,1721345955
515,bhimunipatnam,17.8833,83.4333,298.88,91,100,2.43,IN,1721345956
516,punta cana,18.5818,-68.4043,302.02,84,75,5.14,DO,1721345933
517,tarauaca,-8.1614,-70.7656,296.72,52,10,0.58,BR,1721345958
518,prineville,44.2999,-120.8345,308.54,15,0,0.89,US,1721345785
519,nishinoomote,30.7333,131.0,302.46,89,40,3.09,JP,1721345961
520,el idrissia,34.4454,2.5275,301.02,29,92,3.13,DZ,1721345962
521,pamanukan,-6.2842,107.8106,296.87,81,54,2.6,ID,1721345963
522,conduaga,8.862,117.4893,298.69,85,100,1.75,PH,1721345964
523,banff,51.1762,-115.5698,301.72,31,98,2.57,CA,1721345965
524,keflavik,64.0049,-22.5624,284.39,87,75,6.69,IS,1721345966
525,tyukhtet,56.5389,89.3011,291.87,94,98,1.78,RU,1721345967
526,port-vila,-17.7338,168.3219,300.73,71,23,6.36,VU,1721345968
527,mek'ele,13.4967,39.4753,289.92,85,97,1.33,ET,1721345970
528,biloli,18.7667,77.7333,296.72,96,100,4.81,IN,1721345971
529,inirida,3.8653,-67.9239,295.02,99,100,0.62,CO,1721345972
530,oakdale,44.963,-92.9649,298.65,47,0,3.09,US,1721345973
531,dapa,9.7594,126.0531,300.68,79,96,4.75,PH,1721345974
532,ndele,8.4109,20.6473,295.44,94,100,0.85,CF,1721345975
533,ibotirama,-12.1853,-43.2206,295.77,48,1,1.03,BR,1721345976
534,san carlos de bariloche,-41.1456,-71.3082,273.01,64,20,1.54,AR,1721345904
535,crane,31.3974,-102.3501,305.26,35,100,6.78,US,1721345979
536,olyokminsk,60.3736,120.4264,294.47,66,100,4.35,RU,1721345980
537,sainte-anne-des-monts,49.124,-66.4924,292.08,72,59,3.6,CA,1721345886
538,juan griego,11.0817,-63.9655,301.22,83,76,4.12,VE,1721345982
539,grand falls-windsor,48.9332,-55.6649,296.21,83,100,1.79,CA,1721345865
540,kirensk,57.7853,108.1119,293.4,83,5,1.66,RU,1721345984
541,magadan,59.5667,150.8,291.19,67,81,1.58,RU,1721345985
542,tromso,69.6496,18.957,287.16,82,25,0.51,NO,1721345987
543,dampit,-8.2116,112.7493,294.49,83,59,1.67,ID,1721345988
544,puerto baquerizo moreno,-0.9,-89.6,294.65,80,47,6.05,EC,1721345989
545,makarska,43.2969,17.0178,298.96,72,99,3.99,HR,1721345990
546,enewetak,11.3474,162.3373,301.02,79,100,7.3,MH,1721345991
547,djambala,-2.5447,14.7533,296.56,57,51,2.29,CG,1721345992
548,berdigestyakh,62.0989,126.6992,290.36,44,100,2.48,RU,1721345993
549,undurkhaan,47.3194,110.6556,294.15,52,76,1.19,MN,1721345994
550,nizhniy odes,63.6445,54.856,288.66,96,81,1.99,RU,1721345996
551,cooper's town,26.8667,-77.5167,302.27,72,95,5.17,BS,1721345997
552,rizokarpaso,35.6,34.375,300.77,81,0,5.36,CY,1721345998
553,kolonia,50.9333,6.95,293.81,77,0,0.51,DE,1721345999
554,terbuny,52.1389,38.2789,293.89,91,100,2.04,RU,1721346000
555,trairi,-3.2778,-39.2689,298.48,84,35,4.1,BR,1721345995
556,san jose del cabo,23.0589,-109.6977,308.58,38,75,5.14,MX,1721346003
557,bardai,11.65,7.2333,297.05,84,85,1.5,NG,1721346005
558,serra talhada,-7.9919,-38.2983,294.47,81,51,6.58,BR,1721346007
559,alghero,40.5589,8.3181,294.2,88,0,1.03,IT,1721346008
560,puerto el triunfo,13.2833,-88.55,305.66,81,43,2.28,SV,1721346009
561,eirunepe,-6.6603,-69.8736,298.07,57,54,0.31,BR,1721346010
